Record_ID,Sale_Date,Year,Quarter,Month_Name,Month_Num,Therapeutic_Area,Product_Name,Formulation,Region,Sales_Channel,Pipeline_Stage,Sales_Rep,Customer_ID,Units_Sold,Unit_Price_INR,Discount_Pct,Gross_Revenue_INR,Discount_Amount_INR,Net_Revenue_INR,COGS_INR,Gross_Profit_INR,Gross_Margin_Pct,RnD_Spend_INR,Marketing_Spend_INR,Clinical_Trial_Spend_INR,Patient_Count,Adverse_Events,Compliance_Rate_Pct
LS00896,2024-10-03,2024,Q4,October,10,Diabetes,Insulin Analog J,Pen,Maharashtra,Retail Pharmacy,Market,Rep_015,CUST_0150,13,3246.37,0.02,42202.8,844.06,41358.74,16195.89,25162.85,60.84,7700.56,5496.73,2469.87,1297,34,72.19
LS00897,2024-03-06,2024,Q1,March,3,Neurology,Alzheimer Drug E,Tablet,Gujarat,Corporate Hospital,Market,Rep_024,CUST_0131,91,10454.24,0.189,951336.17,179802.54,771533.63,186330.6,585203.03,75.85,112219.89,107854.86,45723.59,2387,57,72.75
LS00898,2022-03-27,2022,Q1,March,3,Respiratory,COPD Drug K,Inhaler,Telangana,Retail Pharmacy,Phase 3,Rep_012,CUST_0029,208,3165.03,0.186,658326.9,122448.8,535878.1,208893.98,326984.12,61.02,78248.14,57350.05,50762.29,1805,37,93.26
LS00899,2023-03-21,2023,Q1,March,3,Infectious Disease,Antibiotic H,Injection,Maharashtra,Retail Pharmacy,Approved,Rep_037,CUST_0065,271,1542.86,0.003,418114.73,1254.34,416860.39,158032.16,258828.23,62.09,96647.64,29445.05,47805.34,3233,92,80.51
LS00900,2023-08-08,2023,Q3,August,8,Diabetes,Insulin Analog J,Pen,Tamil Nadu,Specialty Clinic,Phase 3,Rep_031,CUST_0144,417,3896.52,0.214,1624847.52,347717.37,1277130.15,306057.12,971073.03,76.04,255589.68,176807.48,134441.12,459,13,72.29
LS00901,2022-11-23,2022,Q4,November,11,Oncology,Immunotherapy Drug A,Tablet,Gujarat,Specialty Clinic,Phase 1,Rep_025,CUST_0187,59,10825.77,0.054,638720.25,34490.89,604229.36,136428.04,467801.32,77.42,105747.11,83168.83,16682.74,3470,83,72.58
LS00902,2023-02-24,2023,Q1,February,2,Oncology,Targeted Therapy B,Injection,Gujarat,Retail Pharmacy,Phase 2,Rep_017,CUST_0117,71,20264.79,0.186,1438800.4,267616.87,1171183.53,402464.18,768719.35,65.64,145165.61,167601.41,79231.13,167,0,74.24
LS00903,2024-09-09,2024,Q3,September,9,Infectious Disease,Antibiotic H,Injection,Gujarat,Online,Phase 1,Rep_002,CUST_0180,42,1924.97,0.038,80848.92,3072.26,77776.66,15216.06,62560.6,80.44,16188.63,4121.37,5424.33,3865,52,76.55
LS00904,2023-07-31,2023,Q3,July,7,Diabetes,Insulin Analog J,Pen,Maharashtra,Government Hospital,Phase 1,Rep_050,CUST_0072,378,3378.75,0.2,1277169.24,255433.85,1021735.39,189898.81,831836.58,81.41,158731.82,140181.23,44426.95,3719,103,72.05
LS00905,2023-04-20,2023,Q2,April,4,Diabetes,Insulin Analog J,Pen,Telangana,Corporate Hospital,Phase 3,Rep_045,CUST_0126,376,3755.43,0.012,1412040.06,16944.48,1395095.58,373004.4,1022091.18,73.26,275875.1,133407.06,93816.72,1392,23,89.12
LS00906,2023-12-12,2023,Q4,December,12,Respiratory,Asthma Drug L,Inhaler,Tamil Nadu,Online,Phase 3,Rep_048,CUST_0164,218,1894.6,0.1,413022.04,41302.2,371719.84,108615.13,263104.71,70.78,61395.79,29456.92,37700.85,4101,86,86.1
LS00907,2023-11-13,2023,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,Karnataka,Corporate Hospital,Phase 2,Rep_017,CUST_0036,483,2968.56,0.117,1433815.39,167756.4,1266058.99,456906.5,809152.49,63.91,293768.73,84101.28,30734.31,4198,117,94.35
LS00908,2022-11-23,2022,Q4,November,11,Diabetes,Insulin Analog J,Pen,West Bengal,Corporate Hospital,Market,Rep_041,CUST_0191,445,3704.71,0.035,1648596.07,57700.86,1590895.21,598020.65,992874.56,62.41,233472.88,189827.97,44822.42,3482,14,97.75
LS00909,2022-12-04,2022,Q4,December,12,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Corporate Hospital,Approved,Rep_001,CUST_0066,388,11475.43,0.177,4452468.29,788086.89,3664381.4,954116.74,2710264.66,73.96,495423.54,451398.54,365306.94,4542,101,85.6
LS00910,2022-08-06,2022,Q3,August,8,Cardiology,BP Drug D,Capsule,West Bengal,Specialty Clinic,Phase 2,Rep_045,CUST_0193,125,2917.99,0.113,364749.28,41216.67,323532.61,123021.28,200511.33,61.98,76476.79,22269.76,6489.94,4182,102,74.8
LS00911,2023-09-13,2023,Q3,September,9,Oncology,Targeted Therapy B,Injection,Gujarat,Retail Pharmacy,Phase 1,Rep_049,CUST_0104,432,16429.92,0.16,7097724.46,1135635.91,5962088.55,2434750.84,3527337.71,59.16,863494.38,307774.93,295590.85,1746,11,93.52
LS00912,2024-01-03,2024,Q1,January,1,Oncology,Targeted Therapy B,Injection,Gujarat,Specialty Clinic,Market,Rep_008,CUST_0109,348,17476.2,0.174,6081719.12,1058219.13,5023499.99,1266181.79,3757318.2,74.79,856040.32,355889.06,315738.97,4880,122,88.52
LS00913,2023-12-21,2023,Q4,December,12,Oncology,Immunotherapy Drug A,Tablet,Rajasthan,Government Hospital,Approved,Rep_032,CUST_0082,25,11584.18,0.118,289604.58,34173.34,255431.24,94887.5,160543.74,62.85,55653.19,32434.34,15905.75,4859,89,96.68
LS00914,2022-06-27,2022,Q2,June,6,Oncology,Immunotherapy Drug A,Tablet,Telangana,Government Hospital,Approved,Rep_032,CUST_0195,253,11570.59,0.023,2927358.37,67329.24,2860029.13,683242.32,2176786.81,76.11,652034.9,323554.76,84086.47,3161,43,78.28
LS00915,2024-07-13,2024,Q3,July,7,Oncology,Immunotherapy Drug A,Tablet,West Bengal,Online,Phase 2,Rep_036,CUST_0199,120,12926.44,0.024,1551172.76,37228.15,1513944.61,520975.15,992969.46,65.59,298467.79,177925.23,34553.63,4197,56,73.8
LS00916,2022-04-10,2022,Q2,April,4,Infectious Disease,Antibiotic H,Injection,Gujarat,Corporate Hospital,Phase 2,Rep_025,CUST_0138,139,1846.26,0.175,256629.72,44910.2,211719.52,63063.57,148655.95,70.21,50239.78,16797.6,7680.04,2428,42,83.1
LS00917,2022-01-12,2022,Q1,January,1,Oncology,Targeted Therapy B,Injection,Delhi NCR,Specialty Clinic,Phase 2,Rep_032,CUST_0064,208,19489.0,0.202,4053711.3,818849.68,3234861.62,1285205.32,1949656.3,60.27,713028.67,175935.93,123790.97,2835,74,93.98
LS00918,2022-10-13,2022,Q4,October,10,Respiratory,Asthma Drug L,Inhaler,Rajasthan,Government Hospital,Phase 3,Rep_007,CUST_0043,77,2251.42,0.237,173359.69,41086.25,132273.44,41674.73,90598.71,68.49,23406.14,11463.82,11890.34,218,5,85.65
LS00919,2023-07-26,2023,Q3,July,7,Respiratory,COPD Drug K,Inhaler,Karnataka,Specialty Clinic,Phase 2,Rep_031,CUST_0009,233,2949.83,0.106,687311.54,72855.02,614456.52,120213.55,494242.97,80.44,94725.12,89013.98,34264.71,3337,64,95.9
LS00920,2023-01-18,2023,Q1,January,1,Oncology,Targeted Therapy B,Injection,Maharashtra,Retail Pharmacy,Market,Rep_006,CUST_0147,350,16361.19,0.165,5726417.22,944858.84,4781558.38,1487162.84,3294395.54,68.9,920248.69,467578.91,559856.11,1569,37,82.74
LS00921,2022-09-30,2022,Q3,September,9,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Retail Pharmacy,Phase 2,Rep_010,CUST_0077,392,13255.53,0.003,5196166.64,15588.5,5180578.14,1007096.91,4173481.23,80.56,1152426.46,317441.26,448592.06,4847,135,72.23
LS00922,2024-08-30,2024,Q3,August,8,Neurology,Parkinson Drug F,Patch,Delhi NCR,Specialty Clinic,Phase 2,Rep_014,CUST_0049,254,7154.07,0.025,1817132.82,45428.32,1771704.5,483827.36,1287877.14,72.69,358489.44,184505.81,177856.09,1246,8,94.3
LS00923,2022-12-04,2022,Q4,December,12,Oncology,Targeted Therapy B,Injection,Rajasthan,Corporate Hospital,Approved,Rep_005,CUST_0145,136,18685.48,0.103,2541225.43,261746.22,2279479.21,752569.24,1526909.97,66.99,551381.2,302709.29,138225.67,3587,5,94.64
LS00924,2023-04-06,2023,Q2,April,4,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Online,Phase 3,Rep_026,CUST_0116,393,14028.15,0.12,5513064.76,661567.77,4851496.99,1978698.08,2872798.91,59.21,903548.36,439803.64,520017.99,1338,15,87.57
LS00925,2024-05-04,2024,Q2,May,5,Infectious Disease,Antibiotic H,Injection,Karnataka,Specialty Clinic,Phase 3,Rep_039,CUST_0008,43,1833.31,0.176,78832.36,13874.5,64957.86,23806.51,41151.35,63.35,14321.87,3507.39,3101.02,2350,59,88.9
LS00926,2024-09-25,2024,Q3,September,9,Neurology,Alzheimer Drug E,Tablet,West Bengal,Online,Phase 1,Rep_031,CUST_0131,207,10233.64,0.21,2118363.58,444856.35,1673507.23,538023.65,1135483.58,67.85,322693.03,197839.31,133770.44,4752,35,84.2
LS00927,2022-05-09,2022,Q2,May,5,Respiratory,Asthma Drug L,Inhaler,Rajasthan,Online,Phase 3,Rep_035,CUST_0133,138,2181.35,0.234,301025.81,70440.04,230585.77,89914.7,140671.07,61.01,45489.13,16783.01,25982.86,2705,30,86.72
LS00928,2024-04-22,2024,Q2,April,4,Neurology,Alzheimer Drug E,Tablet,Delhi NCR,Online,Phase 3,Rep_034,CUST_0174,152,8827.14,0.106,1341725.88,142222.94,1199502.94,405655.91,793847.03,66.18,263747.7,166796.93,40696.46,2466,24,89.86
LS00929,2024-12-01,2024,Q4,December,12,Respiratory,Asthma Drug L,Inhaler,West Bengal,Retail Pharmacy,Approved,Rep_030,CUST_0149,98,1858.84,0.181,182166.59,32972.15,149194.44,37291.25,111903.19,75.0,22694.49,16383.51,12434.52,2813,23,95.07
LS00930,2023-07-09,2023,Q3,July,7,Neurology,Parkinson Drug F,Patch,Delhi NCR,Specialty Clinic,Phase 2,Rep_031,CUST_0184,487,7347.29,0.134,3578129.78,479469.39,3098660.39,666588.72,2432071.67,78.49,615945.17,233185.25,361462.98,4561,100,72.08
LS00931,2023-07-22,2023,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Rajasthan,Specialty Clinic,Phase 1,Rep_036,CUST_0150,271,9692.24,0.05,2626597.82,131329.89,2495267.93,479686.14,2015581.79,80.78,438173.91,369723.02,198441.62,3952,55,82.06
LS00932,2022-04-22,2022,Q2,April,4,Cardiology,Heart Drug C,Tablet,Tamil Nadu,Government Hospital,Market,Rep_024,CUST_0195,31,4637.44,0.069,143760.64,9919.48,133841.16,41709.96,92131.2,68.84,20731.17,17183.47,15067.14,3517,26,73.04
LS00933,2023-07-22,2023,Q3,July,7,Oncology,Immunotherapy Drug A,Tablet,Maharashtra,Government Hospital,Market,Rep_022,CUST_0160,155,12236.76,0.058,1896697.79,110008.47,1786689.32,586739.58,1199949.74,67.16,346939.73,136991.86,134469.06,1986,9,72.6
LS00934,2022-02-05,2022,Q1,February,2,Neurology,Parkinson Drug F,Patch,Delhi NCR,Retail Pharmacy,Phase 2,Rep_025,CUST_0053,498,6466.45,0.143,3220294.53,460502.12,2759792.41,903533.25,1856259.16,67.26,680650.86,361408.71,89572.73,2066,54,82.57
LS00935,2022-08-08,2022,Q3,August,8,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Retail Pharmacy,Approved,Rep_015,CUST_0072,11,1658.94,0.077,18248.3,1405.12,16843.18,5374.88,11468.3,68.09,3334.33,1493.49,696.28,872,2,82.62
LS00936,2024-02-18,2024,Q1,February,2,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Specialty Clinic,Market,Rep_040,CUST_0193,21,1822.28,0.068,38267.94,2602.22,35665.72,13967.89,21697.83,60.84,6558.84,4599.41,2581.97,2688,2,84.97
LS00937,2022-10-23,2022,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Corporate Hospital,Phase 3,Rep_014,CUST_0096,370,2706.94,0.209,1001568.53,209327.82,792240.71,272520.37,519720.34,65.6,112410.73,71619.06,33109.99,2943,51,79.13
LS00938,2023-05-15,2023,Q2,May,5,Cardiology,BP Drug D,Capsule,Telangana,Corporate Hospital,Approved,Rep_031,CUST_0007,340,2965.97,0.113,1008429.11,113952.49,894476.62,332766.91,561709.71,62.8,152555.75,75599.75,51966.49,4071,55,90.83
LS00939,2023-07-06,2023,Q3,July,7,Oncology,Targeted Therapy B,Injection,Telangana,Online,Approved,Rep_023,CUST_0059,197,20222.63,0.065,3983858.64,258950.81,3724907.83,811819.7,2913088.13,78.21,553103.3,404336.73,267139.14,4399,50,93.99
LS00940,2022-11-22,2022,Q4,November,11,Neurology,Parkinson Drug F,Patch,Maharashtra,Retail Pharmacy,Phase 2,Rep_006,CUST_0182,57,7449.37,0.138,424614.2,58596.76,366017.44,87878.54,278138.9,75.99,68914.86,27639.64,12775.08,1210,27,79.24
LS00941,2022-05-17,2022,Q2,May,5,Cardiology,BP Drug D,Capsule,Telangana,Online,Approved,Rep_011,CUST_0134,128,3112.32,0.155,398377.02,61748.44,336628.58,106854.72,229773.86,68.26,74665.26,46179.65,35911.77,1491,18,86.25
LS00942,2022-06-07,2022,Q2,June,6,Cardiology,Heart Drug C,Tablet,Delhi NCR,Government Hospital,Market,Rep_013,CUST_0155,44,4543.77,0.067,199926.05,13395.05,186531.0,68634.91,117896.09,63.2,35331.57,23858.42,14053.97,3072,92,76.65
LS00943,2023-07-12,2023,Q3,July,7,Cardiology,Heart Drug C,Tablet,Delhi NCR,Government Hospital,Phase 3,Rep_021,CUST_0044,272,4594.77,0.125,1249776.15,156222.02,1093554.13,431692.7,661861.43,60.52,187210.71,72940.2,73166.09,1133,15,94.4
LS00944,2022-12-25,2022,Q4,December,12,Diabetes,Insulin Analog J,Pen,Gujarat,Specialty Clinic,Approved,Rep_016,CUST_0117,373,3002.07,0.062,1119773.49,69425.96,1050347.53,350430.25,699917.28,66.64,229066.9,59562.48,60649.7,54,1,83.98
LS00945,2024-04-07,2024,Q2,April,4,Respiratory,COPD Drug K,Inhaler,Telangana,Corporate Hospital,Approved,Rep_035,CUST_0186,465,2921.79,0.241,1358634.3,327430.87,1031203.43,419069.2,612134.23,59.36,171191.74,114001.31,94701.17,3369,96,78.54
LS00946,2022-05-31,2022,Q2,May,5,Cardiology,Heart Drug C,Tablet,Rajasthan,Retail Pharmacy,Phase 1,Rep_003,CUST_0053,317,4823.34,0.21,1528998.9,321089.77,1207909.13,250917.38,956991.75,79.23,286928.52,106606.71,60337.23,245,5,84.67
LS00947,2022-10-14,2022,Q4,October,10,Cardiology,BP Drug D,Capsule,Telangana,Retail Pharmacy,Phase 3,Rep_029,CUST_0152,342,3046.76,0.099,1041991.52,103157.16,938834.36,201056.71,737777.65,78.58,222565.2,131780.77,42521.68,3320,59,90.54
LS00948,2023-05-18,2023,Q2,May,5,Cardiology,BP Drug D,Capsule,Rajasthan,Retail Pharmacy,Phase 3,Rep_027,CUST_0014,495,2502.25,0.16,1238614.48,198178.32,1040436.16,212569.81,827866.35,79.57,175443.17,88494.83,115425.16,3600,9,87.55
LS00949,2023-12-23,2023,Q4,December,12,Diabetes,GLP-1 Drug I,Injection,Rajasthan,Government Hospital,Phase 2,Rep_031,CUST_0018,179,5902.28,0.23,1056508.95,242997.06,813511.89,178831.79,634680.1,78.02,202542.45,52547.91,74119.48,2258,7,72.64
LS00950,2023-11-16,2023,Q4,November,11,Respiratory,COPD Drug K,Inhaler,West Bengal,Government Hospital,Market,Rep_029,CUST_0104,418,2998.25,0.087,1253266.68,109034.2,1144232.48,295636.17,848596.31,74.16,192043.15,148890.27,89893.33,3641,97,84.68
LS00951,2024-06-19,2024,Q2,June,6,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Retail Pharmacy,Phase 3,Rep_025,CUST_0085,384,13334.54,0.067,5120462.67,343071.0,4777391.67,1022986.21,3754405.46,78.59,1141554.52,283389.91,278946.9,3280,28,73.09
LS00952,2023-02-01,2023,Q1,February,2,Oncology,Immunotherapy Drug A,Tablet,Tamil Nadu,Retail Pharmacy,Phase 3,Rep_027,CUST_0146,223,13623.02,0.221,3037933.18,671383.23,2366549.95,668452.76,1698097.19,71.75,458789.52,352716.83,97174.32,592,5,94.33
LS00953,2022-12-06,2022,Q4,December,12,Respiratory,Asthma Drug L,Inhaler,Rajasthan,Government Hospital,Phase 3,Rep_015,CUST_0120,483,2208.75,0.029,1066824.04,30937.9,1035886.14,352885.09,683001.05,65.93,233612.7,87297.97,96122.14,3098,60,96.85
LS00954,2024-12-01,2024,Q4,December,12,Diabetes,Insulin Analog J,Pen,West Bengal,Online,Approved,Rep_034,CUST_0040,359,3174.54,0.148,1139661.26,168669.87,970991.39,383717.96,587273.43,60.48,145071.8,50707.62,66357.16,2738,65,79.81
LS00955,2023-04-03,2023,Q2,April,4,Oncology,Immunotherapy Drug A,Tablet,Gujarat,Online,Approved,Rep_007,CUST_0038,442,13563.04,0.22,5994862.22,1318869.69,4675992.53,1120821.96,3555170.57,76.03,1111355.8,666820.68,419615.02,4193,46,82.73
LS00956,2022-11-29,2022,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Online,Phase 1,Rep_006,CUST_0063,329,3082.49,0.232,1014139.71,235280.41,778859.3,152591.73,626267.57,80.41,125251.8,108207.43,49506.12,3590,19,82.77
LS00957,2024-09-23,2024,Q3,September,9,Neurology,Parkinson Drug F,Patch,West Bengal,Government Hospital,Phase 3,Rep_020,CUST_0061,460,8275.24,0.232,3806612.61,883134.13,2923478.48,804315.36,2119163.12,72.49,432159.45,271914.38,127203.86,2042,39,92.92
LS00958,2022-07-26,2022,Q3,July,7,Cardiology,Heart Drug C,Tablet,West Bengal,Corporate Hospital,Phase 2,Rep_025,CUST_0022,52,3673.71,0.184,191032.97,35150.07,155882.9,33672.44,122210.46,78.4,27390.27,21770.31,17682.95,1294,3,72.05
LS00959,2024-01-02,2024,Q1,January,1,Oncology,Immunotherapy Drug A,Tablet,Tamil Nadu,Online,Phase 2,Rep_024,CUST_0174,351,12769.99,0.01,4482266.39,44822.66,4437443.73,1749644.72,2687799.01,60.57,722941.35,239152.59,347391.27,373,9,72.01
LS00960,2023-08-20,2023,Q3,August,8,Cardiology,Heart Drug C,Tablet,Telangana,Specialty Clinic,Market,Rep_007,CUST_0069,325,4624.43,0.018,1502940.0,27052.92,1475887.08,482699.01,993188.07,67.29,203702.05,142030.01,155321.68,1339,32,74.5
LS00961,2022-11-30,2022,Q4,November,11,Cardiology,BP Drug D,Capsule,Gujarat,Government Hospital,Phase 3,Rep_026,CUST_0087,365,2777.03,0.113,1013617.65,114538.79,899078.86,367191.99,531886.87,59.16,143701.43,103707.79,91223.96,3474,103,96.19
LS00962,2022-11-01,2022,Q4,November,11,Respiratory,COPD Drug K,Inhaler,West Bengal,Retail Pharmacy,Phase 3,Rep_016,CUST_0119,370,2600.04,0.02,962015.02,19240.3,942774.72,302672.11,640102.61,67.9,127560.59,57290.02,61178.56,1273,4,79.34
LS00963,2024-09-13,2024,Q3,September,9,Respiratory,Asthma Drug L,Inhaler,West Bengal,Corporate Hospital,Phase 3,Rep_016,CUST_0184,232,2043.22,0.232,474028.14,109974.53,364053.61,123918.26,240135.35,65.96,75473.15,44756.04,18295.37,1768,30,89.06
LS00964,2022-04-11,2022,Q2,April,4,Cardiology,Heart Drug C,Tablet,Telangana,Retail Pharmacy,Phase 3,Rep_023,CUST_0017,26,4629.81,0.201,120375.14,24195.4,96179.74,26304.6,69875.14,72.65,21700.79,9266.96,11219.87,2700,57,75.46
LS00965,2023-01-12,2023,Q1,January,1,Respiratory,Asthma Drug L,Inhaler,Telangana,Online,Market,Rep_049,CUST_0146,13,2332.58,0.041,30323.54,1243.27,29080.27,6983.45,22096.82,75.99,3842.03,4000.05,1554.5,394,2,78.24
LS00966,2024-05-05,2024,Q2,May,5,Infectious Disease,Antibiotic H,Injection,Gujarat,Retail Pharmacy,Market,Rep_047,CUST_0047,29,1946.26,0.158,56441.67,8917.78,47523.89,16667.94,30855.95,64.93,10646.64,4148.95,963.49,4005,98,93.43
LS00967,2024-10-31,2024,Q4,October,10,Cardiology,BP Drug D,Capsule,Delhi NCR,Retail Pharmacy,Market,Rep_022,CUST_0175,150,2825.93,0.222,423889.51,94103.47,329786.04,138006.04,191780.0,58.15,65831.99,36679.61,20939.36,372,7,97.07
LS00968,2022-04-02,2022,Q2,April,4,Diabetes,GLP-1 Drug I,Injection,Gujarat,Corporate Hospital,Phase 2,Rep_049,CUST_0117,155,6173.58,0.102,956904.98,97604.31,859300.67,283990.5,575310.17,66.95,191571.61,83740.36,92652.75,3847,113,87.83
LS00969,2022-03-21,2022,Q1,March,3,Neurology,Parkinson Drug F,Patch,Delhi NCR,Specialty Clinic,Approved,Rep_017,CUST_0077,428,6615.66,0.226,2831503.13,639919.71,2191583.42,528158.59,1663424.83,75.9,338594.31,225895.89,52717.26,3730,30,82.32
LS00970,2024-05-03,2024,Q2,May,5,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Online,Phase 2,Rep_035,CUST_0140,18,12506.57,0.238,225118.25,53578.14,171540.11,63591.83,107948.28,62.93,34857.39,13829.63,13727.41,469,7,97.71
LS00971,2023-11-04,2023,Q4,November,11,Diabetes,GLP-1 Drug I,Injection,Gujarat,Government Hospital,Phase 3,Rep_016,CUST_0100,100,6587.87,0.05,658787.33,32939.37,625847.96,215554.66,410293.3,65.56,81584.29,71774.93,71758.39,219,0,75.38
LS00972,2024-05-23,2024,Q2,May,5,Cardiology,Heart Drug C,Tablet,Gujarat,Online,Phase 1,Rep_027,CUST_0042,114,4488.74,0.09,511716.8,46054.51,465662.29,169325.17,296337.12,63.64,73361.0,69750.86,41516.47,611,2,97.55
LS00973,2023-07-08,2023,Q3,July,7,Oncology,Immunotherapy Drug A,Tablet,Delhi NCR,Government Hospital,Phase 3,Rep_050,CUST_0198,101,11050.14,0.113,1116064.18,126115.25,989948.93,207043.24,782905.69,79.09,217372.96,126667.68,65861.03,1050,30,89.37
LS00974,2024-03-05,2024,Q1,March,3,Oncology,Targeted Therapy B,Injection,West Bengal,Government Hospital,Phase 3,Rep_023,CUST_0046,422,16322.22,0.236,6887977.21,1625562.62,5262414.59,1863292.91,3399121.68,64.59,1254662.74,589570.39,615398.4,757,2,76.22
LS00975,2023-12-21,2023,Q4,December,12,Cardiology,Heart Drug C,Tablet,Delhi NCR,Specialty Clinic,Approved,Rep_049,CUST_0162,25,3998.63,0.097,99965.69,9696.67,90269.02,32643.22,57625.8,63.84,12047.67,9139.01,9133.5,1789,10,76.94
LS00976,2024-10-09,2024,Q4,October,10,Diabetes,Insulin Analog J,Pen,Karnataka,Retail Pharmacy,Phase 3,Rep_043,CUST_0200,295,3676.26,0.097,1084495.46,105196.06,979299.4,327288.3,652011.1,66.58,142864.8,53074.56,63939.38,80,2,81.24
LS00977,2023-10-08,2023,Q4,October,10,Respiratory,COPD Drug K,Inhaler,West Bengal,Specialty Clinic,Market,Rep_048,CUST_0002,451,2868.23,0.034,1293571.15,43981.42,1249589.73,253709.91,995879.82,79.7,234506.56,158213.7,99078.16,3928,63,86.39
LS00978,2023-10-12,2023,Q4,October,10,Respiratory,Asthma Drug L,Inhaler,West Bengal,Government Hospital,Phase 2,Rep_040,CUST_0009,135,1981.6,0.206,267515.55,55108.2,212407.35,53192.81,159214.54,74.96,49198.94,11786.76,10624.72,1171,16,93.21
LS00979,2024-01-16,2024,Q1,January,1,Neurology,Alzheimer Drug E,Tablet,West Bengal,Specialty Clinic,Market,Rep_005,CUST_0136,48,9495.12,0.185,455765.67,84316.65,371449.02,103132.45,268316.57,72.24,45836.52,29164.51,14292.47,812,4,96.22
LS00980,2023-06-26,2023,Q2,June,6,Diabetes,Insulin Analog J,Pen,Karnataka,Online,Market,Rep_008,CUST_0025,403,3230.46,0.222,1301875.73,289016.41,1012859.32,226706.83,786152.49,77.62,149498.4,131709.35,43706.84,2315,39,93.88
LS00981,2023-09-01,2023,Q3,September,9,Diabetes,GLP-1 Drug I,Injection,Karnataka,Corporate Hospital,Phase 3,Rep_037,CUST_0177,474,6602.12,0.074,3129402.58,231575.79,2897826.79,1144288.61,1753538.18,60.51,631144.5,156696.34,324219.96,3492,11,89.11
LS00982,2022-01-09,2022,Q1,January,1,Respiratory,Asthma Drug L,Inhaler,Maharashtra,Retail Pharmacy,Phase 2,Rep_005,CUST_0025,64,2346.58,0.011,150181.34,1651.99,148529.35,55591.59,92937.76,62.57,25662.68,9014.11,5329.34,4647,63,74.13
LS00983,2022-09-17,2022,Q3,September,9,Cardiology,Heart Drug C,Tablet,Karnataka,Government Hospital,Phase 2,Rep_031,CUST_0056,96,4499.71,0.206,431971.75,88986.18,342985.57,117914.17,225071.4,65.62,51796.39,31140.02,30231.13,2288,24,84.81
LS00984,2024-03-06,2024,Q1,March,3,Oncology,Immunotherapy Drug A,Tablet,Telangana,Retail Pharmacy,Phase 1,Rep_040,CUST_0171,108,13718.85,0.073,1481635.28,108159.38,1373475.9,292125.31,1081350.59,78.73,338676.9,125198.24,106901.98,2256,31,88.03
LS00985,2024-10-16,2024,Q4,October,10,Respiratory,Asthma Drug L,Inhaler,Telangana,Online,Phase 2,Rep_042,CUST_0155,10,2401.02,0.101,24010.24,2425.03,21585.21,4875.66,16709.55,77.41,3299.98,1355.96,829.64,4803,30,97.15
LS00986,2022-04-06,2022,Q2,April,4,Cardiology,Heart Drug C,Tablet,Maharashtra,Retail Pharmacy,Phase 1,Rep_016,CUST_0191,384,3660.97,0.099,1405812.89,139175.48,1266637.41,521414.8,745222.61,58.83,197533.85,77595.92,25689.64,1771,45,74.88
LS00987,2022-10-23,2022,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Karnataka,Online,Phase 2,Rep_014,CUST_0115,85,3308.61,0.196,281232.04,55121.48,226110.56,87846.73,138263.83,61.15,36689.72,20601.54,19434.66,2303,56,89.24
